id,value
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins B,D10.532.091.300
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins B.Apolipoprotein B-48,D10.532.091.300.240
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins B.Apolipoprotein B-100,D10.532.091.300.249
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins C,D10.532.091.400
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins C.Apolipoprotein C-I,D10.532.091.400.500
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins C.Apolipoprotein C-II,D10.532.091.400.750
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins C.Apolipoprotein C-III,D10.532.091.400.875
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins D,D10.532.091.450
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins E,D10.532.091.500
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins E.Apolipoprotein E2,D10.532.091.500.249
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins E.Apolipoprotein E3,D10.532.091.500.500
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins E.Apolipoprotein E4,D10.532.091.500.750
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins L,D10.532.091.750
Lipids.Lipoproteins.Apolipoproteins.Apolipoproteins L.Apolipoprotein L1,D10.532.091.750.500
"Lipids.Lipoproteins.ATP Binding Cassette Transporter, Sub-Family G, Member 5",D10.532.137
"Lipids.Lipoproteins.ATP Binding Cassette Transporter, Sub-Family G, Member 8",D10.532.160
Lipids.Lipoproteins.Chylomicrons,D10.532.183
Lipids.Lipoproteins.Chylomicrons.Chylomicron Remnants,D10.532.183.500
Lipids.Lipoproteins.Lipoprotein(a),D10.532.350
Lipids.Lipoproteins.Lipoprotein(a).Apoprotein(a),D10.532.350.500
Lipids.Lipoproteins.Lipoprotein-X,D10.532.400
"Lipids.Lipoproteins.Lipoproteins, HDL",D10.532.432
"Lipids.Lipoproteins.Lipoproteins, HDL.Cholesterol, HDL",D10.532.432.400
"Lipids.Lipoproteins.Lipoproteins, HDL.High-Density Lipoproteins, Pre-beta",D10.532.432.550
"Lipids.Lipoproteins.Lipoproteins, HDL.Lipoproteins, HDL2",D10.532.432.700
"Lipids.Lipoproteins.Lipoproteins, HDL.Lipoproteins, HDL3",D10.532.432.850
"Lipids.Lipoproteins.Lipoproteins, IDL",D10.532.473
"Lipids.Lipoproteins.Lipoproteins, LDL",D10.532.515
"Lipids.Lipoproteins.Lipoproteins, LDL.Cholesterol, LDL",D10.532.515.500
"Lipids.Lipoproteins.Lipoproteins, VLDL",D10.532.599
"Lipids.Lipoproteins.Lipoproteins, VLDL.Cholesterol, VLDL",D10.532.599.700
Lipids.Membrane Lipids,D10.570
Lipids.Membrane Lipids.Lipid Bilayers,D10.570.510
Lipids.Membrane Lipids.Phospholipids,D10.570.755
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates,D10.570.755.375
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids,D10.570.755.375.760
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids,D10.570.755.375.760.400
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Glycerylphosphorylcholine,D10.570.755.375.760.400.386
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylcholines,D10.570.755.375.760.400.800
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylcholines.Dimyristoylphosphatidylcholine,D10.570.755.375.760.400.800.200
"Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylcholines.1,2-Dipalmitoylphosphatidylcholine",D10.570.755.375.760.400.800.224
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylcholines.Lecithins,D10.570.755.375.760.400.800.806
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylcholines.Lecithins.Glycerylphosphorylcholine,D10.570.755.375.760.400.800.806.500
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylethanolamines,D10.570.755.375.760.400.840
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylglycerols,D10.570.755.375.760.400.885
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylglycerols.Cardiolipins,D10.570.755.375.760.400.885.185
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylinositols,D10.570.755.375.760.400.942
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylinositols.Glycosylphosphatidylinositols,D10.570.755.375.760.400.942.250
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylinositols.Phosphatidylinositol Phosphates,D10.570.755.375.760.400.942.625
"Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylinositols.Phosphatidylinositol Phosphates.Phosphatidylinositol 4,5-Diphosphate",D10.570.755.375.760.400.942.625.900
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phosphatidylserines,D10.570.755.375.760.400.971
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phospholipid Ethers,D10.570.755.375.760.400.985
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phospholipid Ethers.Plasmalogens,D10.570.755.375.760.400.985.820
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Glycerophospholipids.Phospholipid Ethers.Platelet Activating Factor,D10.570.755.375.760.400.985.910
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Lysophospholipids,D10.570.755.375.760.550
Lipids.Membrane Lipids.Phospholipids.Glycerophosphates.Phosphatidic Acids.Lysophospholipids.Lysophosphatidylcholines,D10.570.755.375.760.550.550
Lipids.Membrane Lipids.Phospholipids.Sphingomyelins,D10.570.755.893
Lipids.Membrane Lipids.Proteolipids,D10.570.780
Lipids.Membrane Lipids.Proteolipids.Myelin and Lymphocyte-Associated Proteolipid Proteins,D10.570.780.249
Lipids.Membrane Lipids.Proteolipids.Myelin Proteolipid Protein,D10.570.780.500
Lipids.Membrane Lipids.Sphingolipids,D10.570.877
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids,D10.570.877.360
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Acidic Glycosphingolipids,D10.570.877.360.025
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Acidic Glycosphingolipids.Gangliosides,D10.570.877.360.025.475
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Acidic Glycosphingolipids.Gangliosides.G(M1) Ganglioside,D10.570.877.360.025.475.390
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Acidic Glycosphingolipids.Gangliosides.G(M2) Ganglioside,D10.570.877.360.025.475.400
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Acidic Glycosphingolipids.Gangliosides.G(M3) Ganglioside,D10.570.877.360.025.475.510
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Acidic Glycosphingolipids.Sulfoglycosphingolipids,D10.570.877.360.025.837
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids,D10.570.877.360.612
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids.Ceramides,D10.570.877.360.612.200
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids.Ceramides.Cerebrosides,D10.570.877.360.612.200.250
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids.Ceramides.Cerebrosides.Galactosylceramides,D10.570.877.360.612.200.250.450
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids.Ceramides.Cerebrosides.Glucosylceramides,D10.570.877.360.612.200.250.490
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids.Ceramides.Globosides,D10.570.877.360.612.200.425
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids.Ceramides.Lactosylceramides,D10.570.877.360.612.200.612
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids.Ceramides.Trihexosylceramides,D10.570.877.360.612.200.906
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Neutral Glycosphingolipids.Sphingomyelins,D10.570.877.360.612.870
Lipids.Membrane Lipids.Sphingolipids.Glycosphingolipids.Psychosine,D10.570.877.360.806
Lipids.Membrane Lipids.Sterols,D10.570.938
Lipids.Membrane Lipids.Sterols.Adosterol,D10.570.938.073
Lipids.Membrane Lipids.Sterols.Cholecalciferol,D10.570.938.146
Lipids.Membrane Lipids.Sterols.Cholecalciferol.Hydroxycholecalciferols,D10.570.938.146.478
Lipids.Membrane Lipids.Sterols.Cholecalciferol.Hydroxycholecalciferols.Calcifediol,D10.570.938.146.478.250
Lipids.Membrane Lipids.Sterols.Cholecalciferol.Hydroxycholecalciferols.Dihydroxycholecalciferols,D10.570.938.146.478.387
Lipids.Membrane Lipids.Sterols.Cholecalciferol.Hydroxycholecalciferols.Dihydroxycholecalciferols.Calcitriol,D10.570.938.146.478.387.300
"Lipids.Membrane Lipids.Sterols.Cholecalciferol.Hydroxycholecalciferols.Dihydroxycholecalciferols.24,25-Dihydroxyvitamin D 3",D10.570.938.146.478.387.400
Lipids.Membrane Lipids.Sterols.Cholesterol,D10.570.938.208
Lipids.Membrane Lipids.Sterols.Cholesterol.Azacosterol,D10.570.938.208.070
Lipids.Membrane Lipids.Sterols.Cholesterol.Cholestanol,D10.570.938.208.160
"Lipids.Membrane Lipids.Sterols.Cholesterol.Cholesterol, Dietary",D10.570.938.208.222
Lipids.Membrane Lipids.Sterols.Cholesterol.Cholesterol Esters,D10.570.938.208.250
"Lipids.Membrane Lipids.Sterols.Cholesterol.Cholesterol, HDL",D10.570.938.208.270
"Lipids.Membrane Lipids.Sterols.Cholesterol.Cholesterol, LDL",D10.570.938.208.275
"Lipids.Membrane Lipids.Sterols.Cholesterol.Cholesterol, VLDL",D10.570.938.208.285
Lipids.Membrane Lipids.Sterols.Cholesterol.Dehydrocholesterols,D10.570.938.208.320
Lipids.Membrane Lipids.Sterols.Cholesterol.Dehydrocholesterols.Desmosterol,D10.570.938.208.320.297
Lipids.Membrane Lipids.Sterols.Cholesterol.19-Iodocholesterol,D10.570.938.208.627
Lipids.Membrane Lipids.Sterols.Cholesterol.Oxysterols,D10.570.938.208.825
Lipids.Membrane Lipids.Sterols.Cholesterol.Oxysterols.Hydroxycholesterols,D10.570.938.208.825.500
Lipids.Membrane Lipids.Sterols.Cholesterol.Oxysterols.Ketocholesterols,D10.570.938.208.825.750
Lipids.Membrane Lipids.Sterols.Ergocalciferols,D10.570.938.439
Lipids.Membrane Lipids.Sterols.Ergocalciferols.25-Hydroxyvitamin D 2,D10.570.938.439.500
Lipids.Membrane Lipids.Sterols.Ergocalciferols.Dihydrotachysterol,D10.570.938.439.750
Lipids.Membrane Lipids.Sterols.Fusidic Acid,D10.570.938.515
Lipids.Membrane Lipids.Sterols.Lanosterol,D10.570.938.590
Lipids.Membrane Lipids.Sterols.Phytosterols,D10.570.938.795
Lipids.Membrane Lipids.Sterols.Phytosterols.Brassinosteroids,D10.570.938.795.071
Lipids.Membrane Lipids.Sterols.Phytosterols.Ecdysteroids,D10.570.938.795.143
Lipids.Membrane Lipids.Sterols.Phytosterols.Sitosterols,D10.570.938.795.669
Lipids.Membrane Lipids.Sterols.Phytosterols.Stigmasterol,D10.570.938.795.808
Lipids.Membrane Lipids.Sterols.Phytosterols.Withanolides,D10.570.938.795.904
Lipids.Membrane Lipids.Sterols.Solanine,D10.570.938.897
Lipids.Oils,D10.627
Lipids.Oils.Fish Oils,D10.627.430
Lipids.Oils.Fish Oils.Cod Liver Oil,D10.627.430.354
"Lipids.Oils.Fish Oils.Fatty Acids, Omega-3",D10.627.430.450
"Lipids.Oils.Fish Oils.Fatty Acids, Omega-3.Docosahexaenoic Acids",D10.627.430.450.375
"Lipids.Oils.Fish Oils.Fatty Acids, Omega-3.Eicosapentaenoic Acid",D10.627.430.450.390
"Lipids.Oils.Oils, Volatile",D10.627.675
"Lipids.Oils.Oils, Volatile.Tea Tree Oil",D10.627.675.775
"Lipids.Oils.Oils, Volatile.Turpentine",D10.627.675.800
Lipids.Oils.Plant Oils,D10.627.700
Lipids.Oils.Plant Oils.Canola Oil,D10.627.700.066
Lipids.Oils.Plant Oils.Castor Oil,D10.627.700.132
Lipids.Oils.Plant Oils.Coconut Oil,D10.627.700.186
Lipids.Oils.Plant Oils.Corn Oil,D10.627.700.240
Lipids.Oils.Plant Oils.Cottonseed Oil,D10.627.700.263
Lipids.Oils.Plant Oils.Croton Oil,D10.627.700.315
Lipids.Oils.Plant Oils.Iodized Oil,D10.627.700.550
Lipids.Oils.Plant Oils.Iodized Oil.Ethiodized Oil,D10.627.700.550.300
Lipids.Oils.Plant Oils.Linseed Oil,D10.627.700.615
Lipids.Oils.Plant Oils.Olive Oil,D10.627.700.728
Lipids.Oils.Plant Oils.Palm Oil,D10.627.700.798
Lipids.Oils.Plant Oils.Peanut Oil,D10.627.700.809
Lipids.Oils.Plant Oils.Rice Bran Oil,D10.627.700.819
Lipids.Oils.Plant Oils.Safflower Oil,D10.627.700.840
Lipids.Oils.Plant Oils.Sesame Oil,D10.627.700.865
Lipids.Oils.Plant Oils.Soybean Oil,D10.627.700.880
Lipids.Oils.Plant Oils.Tea Tree Oil,D10.627.700.940
Lipids.Polyhydroxyalkanoates,D10.751
Lipids.Waxes,D10.945
Lipids.Waxes.Lanolin,D10.945.507
